transaction_id;account_id;transaction_date;amount;transaction_type;channel
41023;101498;2025-01-24;2231;credit;payroll
41024;101498;2025-04-17;4490;debit;online
41025;101498;2025-12-12;2454;debit;atm
41026;101498;2025-08-09;1236;debit;atm
41027;101498;2025-07-16;4731;debit;transfer
41028;101499;2025-05-01;3013;debit;transfer
41029;101499;2025-12-12;231;credit;transfer
41030;101499;2025-04-07;2811;debit;atm
41031;101499;2025-08-14;2404;credit;transfer
41032;101499;2025-06-12;1574;debit;online
41033;101499;2025-08-23;3013;credit;branch
41034;101499;2025-03-05;3254;credit;branch
41035;101499;2025-05-21;18;credit;branch
41036;101499;2025-04-25;500;credit;card
41037;101499;2025-04-03;3714;credit;card
41038;101499;2025-06-26;2342;debit;atm
41039;101499;2025-08-27;3123;debit;payroll
41040;101499;2025-05-16;713;credit;online
41041;101499;2025-07-10;2046;debit;atm
41042;101499;2025-03-24;1522;credit;payroll
41043;101499;2025-07-05;3190;credit;transfer
41044;101499;2025-03-25;3509;credit;transfer
41045;101499;2025-03-19;1475;debit;atm
41046;101499;2025-08-15;4492;credit;payroll
41047;101499;2025-10-27;661;credit;transfer
41048;101499;2025-03-20;4693;credit;payroll
41049;101499;2025-02-16;3546;credit;online
41050;101499;2025-04-04;1020;credit;payroll
41051;101499;2025-07-14;4168;credit;transfer
41052;101500;2025-01-09;389;debit;atm
41053;101500;2025-03-08;1314;debit;branch
41054;101500;2025-06-16;526;credit;transfer
41055;101500;2025-05-09;3755;credit;payroll
41056;101500;2025-06-05;2583;debit;online
41057;101500;2025-11-08;1462;debit;online
41058;101500;2025-12-31;2543;debit;branch
41059;101500;2025-10-28;4583;debit;card
41060;101500;2025-10-02;2732;credit;atm
41061;101500;2025-02-10;1122;credit;online
41062;101500;2025-04-28;2046;debit;transfer
41063;101500;2025-07-13;1347;credit;branch
41064;101500;2025-03-06;4840;credit;online
41065;101500;2025-01-30;3100;credit;payroll
41066;101500;2025-12-12;815;credit;online
41067;101500;2025-11-05;4997;debit;atm
41068;101500;2025-11-02;186;debit;card
41069;101500;2025-12-30;954;debit;payroll
41070;101500;2025-09-15;2097;debit;atm
41071;101500;2025-02-13;363;credit;card
41072;101500;2025-02-25;4462;credit;atm
41073;101500;2025-12-03;938;credit;online
41074;101500;2025-06-08;4700;credit;atm
41075;101500;2025-08-29;1154;credit;card
41076;101500;2025-09-02;4682;debit;transfer
41077;101500;2025-02-24;2109;credit;payroll
41078;101500;2025-04-05;2301;debit;online
41079;101500;2025-07-04;3084;debit;branch
41080;101500;2025-11-29;2617;debit;card
41081;101500;2025-11-13;3387;credit;atm
41082;101500;2025-05-27;3755;credit;atm
41083;101500;2025-10-17;4565;credit;card
41084;101500;2025-04-09;1349;debit;online
41085;101500;2025-05-02;1502;credit;transfer
41086;101500;2025-12-08;4822;debit;transfer
41087;101500;2025-10-28;284;debit;atm
41088;101500;2025-02-22;360;credit;online
41089;101500;2025-04-05;3422;debit;payroll
41090;101501;2025-01-23;1712;debit;payroll
41091;101501;2025-12-18;917;credit;card
41092;101501;2025-01-16;3395;credit;atm
41093;101501;2025-09-11;2959;credit;payroll
41094;101501;2025-08-14;2008;debit;online
41095;101501;2025-01-04;1781;credit;online
41096;101501;2025-09-09;869;credit;branch
41097;101501;2025-08-30;3329;debit;branch
41098;101501;2025-03-11;3116;debit;branch
41099;101501;2025-10-13;3380;debit;atm
41100;101501;2025-05-14;487;credit;atm
41101;101501;2025-03-19;405;credit;atm
41102;101501;2025-08-07;790;debit;online
41103;101501;2025-09-17;2576;credit;atm
41104;101501;2025-08-08;3219;credit;branch
41105;101501;2025-10-01;1625;debit;transfer
41106;101501;2025-08-03;4188;debit;branch
41107;101501;2025-04-15;779;credit;card
41108;101502;2025-05-25;2985;debit;online
41109;101502;2025-11-25;2826;debit;transfer
41110;101502;2025-06-11;1438;debit;atm
41111;101502;2025-03-12;3822;credit;branch
41112;101502;2025-07-28;4118;credit;payroll
41113;101502;2025-05-01;1966;credit;payroll
41114;101502;2025-09-03;1302;debit;payroll
41115;101502;2025-08-06;464;debit;atm
41116;101502;2025-07-18;2369;debit;card
41117;101502;2025-08-21;823;credit;atm
41118;101502;2025-12-30;3845;credit;card
41119;101502;2025-08-30;4557;debit;branch
41120;101502;2025-04-07;455;credit;atm
41121;101502;2025-09-24;2761;credit;payroll
41122;101502;2025-09-30;2035;debit;online
41123;101502;2025-01-24;989;credit;card
41124;101502;2025-09-25;2731;debit;transfer
41125;101502;2025-11-30;653;credit;payroll
41126;101502;2025-09-21;776;debit;atm
41127;101502;2025-07-13;1067;debit;card
41128;101502;2025-07-28;1276;debit;online
41129;101502;2025-05-03;4694;debit;payroll
41130;101502;2025-06-01;3996;debit;card
41131;101502;2025-07-07;125;credit;transfer
41132;101502;2025-08-07;770;debit;online
41133;101502;2025-02-25;1934;debit;atm
41134;101502;2025-12-26;3484;credit;branch
41135;101503;2025-11-25;2328;credit;transfer
41136;101503;2025-03-31;2096;credit;transfer
41137;101503;2025-12-11;283;debit;card
41138;101503;2025-02-21;3677;debit;branch
41139;101503;2025-01-20;2632;credit;branch
41140;101503;2025-12-24;1638;debit;transfer
41141;101503;2025-05-04;2679;credit;branch
41142;101503;2025-04-01;1264;debit;card
41143;101503;2025-07-06;4399;credit;card
41144;101503;2025-11-06;892;credit;payroll
41145;101503;2025-07-16;4165;credit;payroll
41146;101503;2025-04-11;1751;debit;card
41147;101503;2025-05-09;500;debit;transfer
41148;101503;2025-05-04;3948;credit;online
41149;101503;2025-09-14;2337;debit;atm
41150;101503;2025-10-23;3666;debit;branch
41151;101503;2025-07-22;4474;credit;online
41152;101503;2025-04-25;3049;debit;transfer
41153;101503;2025-07-17;4218;credit;atm
41154;101503;2025-07-19;3491;credit;branch
41155;101503;2025-09-22;4622;credit;transfer
41156;101503;2025-01-29;3900;debit;transfer
41157;101504;2025-09-04;1318;credit;transfer
41158;101504;2025-04-03;21;debit;branch
41159;101504;2025-11-05;3987;credit;atm
41160;101504;2025-01-14;2802;credit;card
41161;101504;2025-04-08;276;debit;card
41162;101504;2025-08-24;4933;debit;transfer
41163;101504;2025-03-28;974;debit;atm
41164;101504;2025-03-11;1756;debit;card
41165;101504;2025-05-13;221;credit;transfer
41166;101504;2025-06-21;15;debit;online
41167;101504;2025-07-10;1252;debit;branch
41168;101504;2025-03-24;2565;debit;online
41169;101504;2025-12-19;1171;credit;atm
41170;101504;2025-10-09;4428;credit;transfer
41171;101504;2025-05-02;1479;debit;card
41172;101504;2025-04-24;1590;debit;branch
41173;101505;2025-09-19;3493;debit;atm
41174;101505;2025-07-10;468;debit;payroll
41175;101505;2025-09-30;1938;credit;card
41176;101505;2025-04-03;1453;credit;payroll
41177;101505;2025-02-01;3781;debit;card
41178;101505;2025-11-19;16;credit;atm
41179;101505;2025-09-03;2592;debit;online
41180;101505;2025-12-09;2593;credit;payroll
41181;101505;2025-05-15;1998;debit;transfer
41182;101505;2025-04-11;4491;debit;payroll
41183;101505;2025-12-18;1105;credit;transfer
41184;101505;2025-01-05;2946;debit;atm
41185;101505;2025-09-19;4788;debit;card
41186;101505;2025-10-05;3351;credit;branch
41187;101505;2025-05-10;4286;credit;online
41188;101505;2025-05-03;4717;debit;card
41189;101505;2025-11-07;75;debit;transfer
41190;101505;2025-06-06;841;credit;atm
41191;101505;2025-07-18;4210;credit;transfer
41192;101505;2025-01-22;2481;debit;branch
41193;101505;2025-10-03;4007;credit;card
41194;101505;2025-11-24;4954;debit;online
41195;101505;2025-02-16;862;credit;transfer
41196;101506;2025-03-21;4351;debit;atm
41197;101506;2025-11-12;702;credit;branch
41198;101506;2025-04-23;3192;credit;branch
41199;101506;2025-12-31;2505;debit;online
41200;101506;2025-01-02;669;debit;card
41201;101506;2025-10-25;4177;credit;branch
41202;101506;2025-10-09;1172;credit;branch
41203;101506;2025-11-09;1380;credit;online
41204;101506;2025-06-07;1255;debit;transfer
41205;101506;2025-03-18;4030;credit;online
41206;101506;2025-08-20;2651;credit;branch
41207;101506;2025-04-17;3504;debit;online
41208;101506;2025-02-17;1049;credit;payroll
41209;101506;2025-05-31;3715;debit;payroll
41210;101506;2025-01-10;3251;credit;card
41211;101506;2025-08-18;3616;debit;transfer
41212;101506;2025-02-07;2593;credit;online
41213;101506;2025-05-02;2899;credit;card
41214;101506;2025-03-12;1116;credit;payroll
41215;101506;2025-01-31;2342;debit;atm
41216;101506;2025-05-02;119;debit;online
41217;101506;2025-06-14;2118;credit;transfer
41218;101506;2025-10-25;3271;debit;branch
41219;101506;2025-09-03;3086;debit;online
41220;101506;2025-04-03;340;credit;atm
41221;101506;2025-08-28;384;debit;card
41222;101506;2025-10-22;1207;credit;atm
41223;101506;2025-12-21;62;credit;atm
41224;101506;2025-02-10;1105;credit;payroll
41225;101506;2025-10-20;3511;debit;branch
41226;101506;2025-03-01;1234;credit;payroll
41227;101506;2025-08-11;119;debit;payroll
41228;101506;2025-12-24;709;debit;branch
41229;101506;2025-04-24;3546;credit;online
41230;101506;2025-03-23;4569;debit;atm
41231;101507;2025-02-21;4657;credit;card
41232;101507;2025-08-21;432;debit;branch
41233;101507;2025-09-01;292;debit;atm
41234;101507;2025-03-15;4681;credit;transfer
41235;101507;2025-11-12;1782;credit;online
41236;101507;2025-11-06;483;credit;atm
41237;101507;2025-10-27;4274;debit;card
41238;101507;2025-01-10;77;debit;transfer
41239;101507;2025-07-06;1337;credit;branch
41240;101507;2025-02-16;907;debit;atm
41241;101507;2025-01-11;417;debit;branch
41242;101507;2025-03-03;2314;debit;branch
41243;101507;2025-11-10;3079;debit;card
41244;101507;2025-01-09;3635;debit;payroll
41245;101507;2025-10-16;4404;debit;branch
41246;101507;2025-01-04;2025;credit;branch
41247;101507;2025-09-17;1776;debit;branch
41248;101507;2025-07-21;4606;debit;transfer
41249;101507;2025-04-18;828;debit;branch
41250;101507;2025-11-29;4670;credit;card
41251;101508;2025-08-10;3543;debit;payroll
41252;101508;2025-02-09;1366;credit;card
41253;101508;2025-02-17;2804;credit;card
41254;101508;2025-10-12;1395;debit;card
41255;101508;2025-11-12;3049;credit;transfer
41256;101508;2025-06-05;1808;credit;payroll
41257;101508;2025-07-17;252;credit;branch
41258;101508;2025-07-28;4405;credit;atm
41259;101508;2025-03-06;415;credit;card
41260;101508;2025-05-05;3202;credit;atm
41261;101508;2025-09-08;2051;debit;atm
41262;101508;2025-06-30;286;debit;branch
41263;101508;2025-07-21;4484;credit;branch
41264;101508;2025-07-06;525;debit;atm
41265;101508;2025-10-05;730;credit;branch
41266;101508;2025-11-29;1546;debit;online
41267;101508;2025-04-07;4227;debit;card
41268;101508;2025-02-03;3279;debit;transfer
41269;101508;2025-10-12;1736;credit;branch
41270;101508;2025-04-12;990;credit;payroll
41271;101508;2025-04-05;2362;credit;transfer
41272;101509;2025-03-23;3556;credit;atm
41273;101509;2025-07-04;3235;debit;branch
41274;101509;2025-03-16;1429;credit;card
41275;101509;2025-04-13;2416;credit;payroll
41276;101509;2025-08-31;1815;debit;transfer
41277;101509;2025-05-23;535;debit;transfer
41278;101509;2025-07-14;3300;credit;transfer
41279;101509;2025-12-26;1789;debit;atm
41280;101509;2025-02-28;4648;debit;payroll
41281;101509;2025-05-07;4039;debit;atm
41282;101509;2025-09-20;2403;debit;transfer
41283;101509;2025-09-03;2697;debit;branch
41284;101509;2025-06-11;1306;debit;online
41285;101509;2025-04-23;3538;debit;online
41286;101509;2025-06-28;611;credit;branch
41287;101509;2025-08-09;1709;credit;transfer
41288;101509;2025-06-11;657;credit;payroll
41289;101509;2025-11-30;2846;debit;card
41290;101509;2025-07-06;2453;debit;online
41291;101509;2025-05-17;1707;credit;branch
41292;101509;2025-08-28;1382;debit;payroll
41293;101510;2025-11-04;2418;debit;branch
41294;101510;2025-06-17;4414;credit;card
41295;101510;2025-12-14;3834;debit;transfer
41296;101510;2025-05-10;1836;credit;branch
41297;101510;2025-09-08;3200;credit;transfer
41298;101510;2025-04-25;415;credit;transfer
41299;101510;2025-08-24;4196;credit;transfer
41300;101510;2025-07-13;4297;debit;atm
41301;101510;2025-12-11;770;debit;atm
41302;101510;2025-02-25;3398;credit;branch
41303;101510;2025-05-08;2379;debit;payroll
41304;101510;2025-05-14;458;credit;card
41305;101510;2025-01-27;3959;credit;branch
41306;101510;2025-08-15;1076;debit;online
41307;101510;2025-11-29;3049;debit;online
41308;101510;2025-05-11;2330;debit;branch
41309;101510;2025-01-12;2178;debit;atm
41310;101510;2025-10-12;4635;credit;transfer
41311;101510;2025-03-29;2677;debit;transfer
41312;101510;2025-07-31;2363;debit;payroll
41313;101510;2025-02-15;2964;credit;branch
41314;101510;2025-12-29;4026;debit;transfer
41315;101510;2025-09-28;149;debit;card
41316;101510;2025-05-08;3459;credit;transfer
41317;101510;2025-05-25;3821;debit;transfer
41318;101510;2025-12-11;1708;debit;card
41319;101510;2025-10-09;2311;debit;card
41320;101510;2025-12-06;472;credit;card
41321;101510;2025-11-09;3524;debit;transfer
41322;101510;2025-04-28;1195;credit;payroll
41323;101510;2025-10-10;4888;credit;card
41324;101510;2025-10-21;121;debit;online
41325;101510;2025-03-19;3891;debit;online
41326;101511;2025-02-23;3180;debit;card
41327;101511;2025-09-04;1321;credit;online
41328;101511;2025-07-09;4273;debit;online
41329;101511;2025-09-03;559;credit;atm
41330;101511;2025-01-25;1133;credit;atm
41331;101511;2025-08-17;1371;credit;card
41332;101511;2025-08-28;341;debit;branch
41333;101511;2025-06-29;3716;debit;branch
41334;101511;2025-05-18;1017;credit;branch
41335;101511;2025-12-07;4550;debit;online
41336;101511;2025-02-16;4907;debit;payroll
41337;101511;2025-11-24;693;credit;payroll
41338;101511;2025-10-09;2600;debit;branch
41339;101511;2025-07-17;2242;debit;transfer
41340;101511;2025-05-11;362;credit;transfer
41341;101511;2025-10-25;2199;credit;card
41342;101511;2025-05-11;993;credit;payroll
41343;101511;2025-06-08;190;credit;branch
41344;101511;2025-11-17;2845;debit;online
41345;101511;2025-04-20;1103;credit;atm
41346;101511;2025-03-02;781;debit;card
41347;101511;2025-08-04;2879;credit;transfer
41348;101511;2025-03-11;3325;credit;branch
41349;101511;2025-11-24;492;debit;branch
41350;101511;2025-07-21;2783;debit;transfer
41351;101511;2025-04-22;4562;debit;card
41352;101511;2025-02-26;4112;debit;transfer
41353;101511;2025-06-04;2939;credit;transfer
41354;101511;2025-10-20;2616;credit;branch
41355;101511;2025-08-27;3921;debit;payroll
41356;101511;2025-07-20;841;debit;atm
41357;101511;2025-10-08;2521;debit;payroll
41358;101511;2025-12-27;2986;debit;transfer
41359;101512;2025-02-01;595;credit;branch
41360;101512;2025-02-27;2875;debit;online
41361;101512;2025-04-11;341;debit;atm
41362;101512;2025-07-07;4413;credit;payroll
41363;101512;2025-10-12;4815;debit;branch
41364;101512;2025-12-18;1485;debit;payroll
41365;101512;2025-03-06;4564;debit;card
41366;101512;2025-04-23;3392;credit;payroll
41367;101512;2025-12-10;2172;credit;online
41368;101512;2025-12-31;3268;credit;transfer
41369;101512;2025-03-08;1284;credit;card
41370;101512;2025-03-10;3046;debit;branch
41371;101512;2025-03-15;178;debit;atm
41372;101512;2025-11-02;209;credit;online
41373;101512;2025-07-03;398;credit;transfer
41374;101512;2025-10-01;4853;credit;transfer
41375;101512;2025-08-21;2788;debit;transfer
41376;101512;2025-12-28;4125;debit;transfer
41377;101512;2025-09-23;4894;credit;card
41378;101512;2025-01-01;1853;debit;online
41379;101512;2025-10-22;2041;credit;payroll
41380;101512;2025-07-27;3897;credit;payroll
41381;101512;2025-03-16;4734;credit;atm
41382;101512;2025-01-30;2061;credit;atm
41383;101512;2025-05-27;3451;debit;atm
41384;101512;2025-06-26;689;debit;card
41385;101512;2025-03-04;4692;debit;card
41386;101512;2025-10-09;4604;credit;online
41387;101512;2025-09-28;1212;debit;transfer
41388;101512;2025-10-05;792;credit;branch
41389;101512;2025-05-24;3696;debit;card
41390;101512;2025-01-22;1469;credit;branch
41391;101512;2025-10-28;3113;credit;payroll
41392;101512;2025-09-29;1308;debit;transfer
41393;101512;2025-07-03;2600;credit;branch
41394;101513;2025-01-19;3188;credit;payroll
41395;101513;2025-07-23;356;debit;payroll
41396;101513;2025-03-15;764;debit;card
41397;101513;2025-01-09;2902;debit;card
41398;101513;2025-10-02;1459;debit;branch
41399;101513;2025-05-18;2694;debit;transfer
41400;101513;2025-12-14;3780;debit;card
41401;101513;2025-04-15;374;debit;atm
41402;101513;2025-01-02;421;debit;atm
41403;101513;2025-11-22;3516;credit;branch
41404;101513;2025-01-23;2567;credit;branch
41405;101513;2025-09-04;3017;debit;transfer
41406;101513;2025-04-22;3007;debit;online
41407;101513;2025-12-02;268;credit;online
41408;101513;2025-05-07;3833;debit;payroll
41409;101513;2025-09-17;4325;debit;online
41410;101513;2025-03-28;4931;debit;branch
41411;101513;2025-09-19;4498;debit;online
41412;101513;2025-03-13;1513;debit;atm
41413;101513;2025-01-14;1061;credit;card
41414;101513;2025-01-25;4989;debit;online
41415;101513;2025-04-21;2564;credit;atm
41416;101513;2025-07-25;2154;credit;payroll
41417;101513;2025-08-10;1322;credit;payroll
41418;101513;2025-07-11;1958;debit;atm
41419;101513;2025-09-02;4379;debit;payroll
41420;101513;2025-06-29;4129;credit;card
41421;101513;2025-07-20;879;credit;payroll
41422;101513;2025-08-30;1430;credit;payroll
41423;101513;2025-01-30;4357;credit;atm
41424;101513;2025-09-21;323;credit;atm
41425;101513;2025-12-10;1848;credit;card
41426;101513;2025-02-13;2384;credit;transfer
41427;101513;2025-02-04;3761;debit;transfer
41428;101514;2025-10-19;2413;debit;atm
41429;101514;2025-07-13;2068;credit;card
